"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url","lat","lng"
"x344688313","x1104068570655285248",2019-03-08 17:17:14,"DonMoore6","I have flu. I’m quarantined for at least 5 days. <U+0001F629>","Facebook",50,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DonMoore6/status/1104068570655285248","Don Moore","Bald Knob, Arkansas","Minister of Music at FBC in Newport, Arkansas. Worship with blended music is my passion. Sorted and delivered at UPS in Fort Smith for 25 years.","https://t.co/CJFIsAYQMc",FALSE,1075,1612,7,3402,326,2011-07-29 12:48:50,FALSE,"https://t.co/CJFIsAYQMc","https://www.facebook.com/singplay","en","https://pbs.twimg.com/profile_banners/344688313/1420904044","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1045806687217577984/xA3dmc-r_normal.jpg",,
"x568622819","x1104068442452312064",2019-03-08 17:16:43,"SophiaDiCarlo1","They weren’t kidding when they said the flu was bad this year <U+0001F641> I feel like I’ve been hit by a bus","Twitter for iPhone",98,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/SophiaDiCarlo1/status/1104068442452312064","sophia","Cincinnati, OH","<U+0001F92A>",,FALSE,754,585,2,15107,10501,2012-05-01 23:26:10,FALSE,,,"en","https://pbs.twimg.com/profile_banners/568622819/1545753952","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1099471886579314688/_dWshhfK_normal.jpg",,
"x315943113","x1104068294452174848",2019-03-08 17:16:08,"melyndae","My fashionable mandated attire when the flu is running rampant at your job. <U+0001F629> https://t.co/hieL1alWnw","Twitter for iPhone",77,,,,FALSE,FALSE,3,0,,,,,,"http://pbs.twimg.com/media/D1JwPvJXgAADetT.jpg","https://t.co/hieL1alWnw","https://twitter.com/melyndae/status/1104068294452174848/photo/1","photo","http://pbs.twimg.com/media/D1JwPvJXgAADetT.jpg","https://t.co/hieL1alWnw","https://twitter.com/melyndae/status/1104068294452174848/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/melyndae/status/1104068294452174848","Melynda.","WEST VIRGINIA","Clinical Social Worker. Mom. And in my free time I kinda really dig JDM and TWD.",,FALSE,196,592,3,4161,3818,2011-06-12 18:01:47,FALSE,,,"en","https://pbs.twimg.com/profile_banners/315943113/1542417905","http://abs.twimg.com/images/themes/theme5/bg.gif","http://pbs.twimg.com/profile_images/1101208384987115520/-rtGQuCL_normal.jpg",,
"x242423825","x1104068221852938240",2019-03-08 17:15:51,"WHOPradio","‘Widespread’ flu activity reported for tenth week in Kentucky https://t.co/mncx4nRmpz","Twitter Web Client",85,,,,FALSE,FALSE,0,0,,,"whopam.com/2019/03/08/wid…","https://t.co/mncx4nRmpz","https://whopam.com/2019/03/08/widespread-flu-activity-reported-for-tenth-week-in-kentucky/#.XIKjVzAbuH4.twitter",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/WHOPradio/status/1104068221852938240","WHOP AM/FM","Hopkinsville, KY","Lite Rock 98.7 WHOP FM, and NewsRadio 95.3 FM/1230 AM WHOP.  Your source for breaking news in the Southern Pennyrile.","https://t.co/rB27WqlWXF",FALSE,2115,607,23,23925,142,2011-01-24 19:12:17,FALSE,"https://t.co/rB27WqlWXF","http://www.whopam.com","en","https://pbs.twimg.com/profile_banners/242423825/1535744254","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1035606616924663808/Mnn_Gb4s_normal.jpg",,
"x511644817","x1104068109655109632",2019-03-08 17:15:24,"susie3377","@UGUEbrothers I am binge watching  the latest vids you posted up! Theres 5 of them for me to watch! Awesome! Can’t wait! <U+0001F606> P.S. my daughter has been sick with the Flu <U+0001F623><U+0001F641> so momma has been busy taking care of her baby! It’s day 5 so hopefully she feels better when she wakes up","Twitter for iPhone",276,,"x915777986921672704","UGUEbrothers",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x915777986921672704","UGUEbrothers","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/susie3377/status/1104068109655109632","Susie","Minnesota, USA","",,FALSE,5,46,0,94,47,2012-03-02 09:17:16,FALSE,,,"en","https://pbs.twimg.com/profile_banners/511644817/1549325626","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1092576979134500864/uIL0x9mp_normal.jpg",,
"x149570255","x1104067860979175425",2019-03-08 17:14:25,"angiecarnathan","Is there a Clorox Bomb you can use to disinfect your house after 2/3 of your family has had the flu? If not, can you get on that, @Clorox? #prettypleaseandthankyou","Twitter for iPhone",163,,,,FALSE,FALSE,0,0,"prettypleaseandthankyou",,,,,,,,,,,,,"x76430569","Clorox","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/angiecarnathan/status/1104067860979175425","Angie M. Carnathan","Starkville, MS","The most delightful little sociopath you ever did meet. Violently protective of my husband and our son. Don’t call it a comeback, I’ve been here for years.","https://t.co/KI1KuRuEGG",FALSE,488,1444,9,28693,9911,2010-05-29 16:40:48,FALSE,"https://t.co/KI1KuRuEGG","http://www.tokros.com","en","https://pbs.twimg.com/profile_banners/149570255/1550296398","http://abs.twimg.com/images/themes/theme7/bg.gif","http://pbs.twimg.com/profile_images/1096648690939383813/nzlzTCyw_normal.jpg",,
"x1686932083","x1104067702971396096",2019-03-08 17:13:47,"__liyahtrice","I really got the flu <U+0001F623>","Twitter for iPhone",22,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/29aaa88d9fe74b50.json","Erie","Erie, PA","city","United States","US","NA NA","NA NA","-80.239991 -79.934073 -79.934073 -80.239991 42.018414 42.018414 42.202992 42.202992","https://twitter.com/__liyahtrice/status/1104067702971396096","wholelottachocolate<U+0001F36B><U+2728>","Pittsburgh, PA","r.i.p daddy<U+0001F499><U+0001F64F><U+0001F3FE>",,FALSE,1457,932,4,62291,14235,2013-08-20 23:06:46,FALSE,,,"en","https://pbs.twimg.com/profile_banners/1686932083/1535410154","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/1103120688335015936/CY9Feh9O_normal.jpg",42.110703,-80.087032
"x840247916526723072","x1104067596385730560",2019-03-08 17:13:22,"iupedsID","Obesity putting people at higher risk for flu? Dr. Schultz-Cherry sharing her findings: <U+2B06><U+FE0F> BMI <U+27A1><U+FE0F> poorer cellular response to infxns bc <U+2B07><U+FE0F> healing and <U+2B06><U+FE0F> viral shedding and virulence. Good stuff at #PIDSatStJude!","Twitter for Android",212,,,,FALSE,FALSE,4,2,"PIDSatStJude",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/iupedsID/status/1104067596385730560","IU Peds ID Fellowship","Indianapolis, IN","pediatric infectious diseases fellowship program at Indiana University","https://t.co/lvKoaEoYOH",FALSE,127,98,1,174,222,2017-03-10 17:08:09,FALSE,"https://t.co/lvKoaEoYOH","http://pediatrics.iu.edu/fellowships/infectious-disease/about-us/","en",,,"http://pbs.twimg.com/profile_images/891355099972481024/QysVAiq8_normal.jpg",,
"x116099205","x1104067481222737920",2019-03-08 17:12:54,"_katelizabethh","@b_fordham And of course they should read all the literature and make their own decisions on things like Gardisail and the flu shot, neither of which I’ve had because I don’t agree with them, BUT things like measles and polio shouldn’t be optional without consequences.","Twitter for iPhone",258,"x1104066670430179328","x343727414","b_fordham",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x343727414","b_fordham","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/_katelizabethh/status/1104067481222737920","Kate D’Alessandro","New Haven, CT","“Hold back the edges of your gown, ladies, we are going through hell.”","https://t.co/ebJwo2rwDg",FALSE,796,801,5,29022,49595,2010-02-21 04:49:13,FALSE,"https://t.co/ebJwo2rwDg","http://fearlesslykate.com","en","https://pbs.twimg.com/profile_banners/116099205/1536575306","http://abs.twimg.com/images/themes/theme19/bg.gif","http://pbs.twimg.com/profile_images/1039097848069902338/3JKeRINe_normal.jpg",,
"x750887138514862080","x1104067189978656769",2019-03-08 17:11:45,"AbbaAdamsTV","Getting a little more rest. Expect an hour late start, going to grind but I also gotta life l this flu’s butt","Twitter for iPhone",109,,,,FALSE,FALSE,2,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AbbaAdamsTV/status/1104067189978656769","Abs","Phoenix, AZ","@watchmixer & @discordapp Partner | @LucidSoundAudio @HometownHeroATX @marseilleinc @liquidluckgg Code ""ABBA"" | Contact@Abbathegamer.com","https://t.co/Z2JbAKEk1i",FALSE,2669,528,9,8688,10623,2016-07-07 03:00:19,FALSE,"https://t.co/Z2JbAKEk1i","http://mixer.com/Abba","en","https://pbs.twimg.com/profile_banners/750887138514862080/1546335798","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1080037816292171777/EfwPX_N1_normal.jpg",,
"x48704027","x1104067005798330368",2019-03-08 17:11:01,"steveerayne","Found out I have the flu and that my job is sending me to Miami and Vancouver this summer today. 

Balance <U+0001F9D8><U+0001F3FE><U+200D><U+2640><U+FE0F>","Twitter for iPhone",112,,,,FALSE,FALSE,17,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/steveerayne/status/1104067005798330368","Stevee-Rayne","Louisiana, USA","Mother| Storyteller| Supporter| #CommunityCrewUp @novacvideo Consultant for; @HBO @warnerbrostv @Turner @essence","https://t.co/P1rgwQKGmb",FALSE,1426,968,7,35046,3504,2009-06-19 13:24:46,FALSE,"https://t.co/P1rgwQKGmb","http://novacvideo.org/staff-board/","en","https://pbs.twimg.com/profile_banners/48704027/1539447973","http://abs.twimg.com/images/themes/theme19/bg.gif","http://pbs.twimg.com/profile_images/1092961655879798784/wNd-W5gN_normal.jpg",,
"x3640288753","x1104066890283012096",2019-03-08 17:10:33,"bcms_org","This Is the Truth About Vaccines https://t.co/fVxgvvNTFn","Twitter Web Client",56,,,,FALSE,FALSE,0,0,,,"nyti.ms/2XDs9js","https://t.co/fVxgvvNTFn","https://nyti.ms/2XDs9js",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/bcms_org/status/1104066890283012096","BCMS","San Antonio, TX","The Bexar County Medical Society is comprised of 4,700 doctors who dedicate their lives to quality healthcare for patients and the San Antonio community.","https://t.co/4eXytYtUd1",FALSE,273,481,6,1933,3,2015-09-21 18:05:01,FALSE,"https://t.co/4eXytYtUd1","http://bcms.org/Autoprogram.html","en","https://pbs.twimg.com/profile_banners/3640288753/1548948182","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/647512519691493376/i3PBgSCj_normal.jpg",,
"x241102278","x1104066866182410241",2019-03-08 17:10:28,"Tha_General84","Haven't Eaten a Single Bite of Food since Tuesday Night <U+0001F637>
#Flu <U+0001F595>YOU","Facebook",67,,,,FALSE,FALSE,0,0,"Flu",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Tha_General84/status/1104066866182410241","Ant Tha General","Seattle Washington","CEO of SKG Ent™ 
<U+0001F595><U+0001F3FE> TRUMP

#VerifiedSpotifyArtist
<U+0001F50A>L.I.G (Life in General)<U+0001F4DD>
 2k19<U+0001F680> 
 #SKG_Entertainment","https://t.co/iKY5UyGS77",FALSE,439,129,3,1378,457,2011-01-21 13:25:55,FALSE,"https://t.co/iKY5UyGS77","http://www.soundcloud.com/thageneral84","en","https://pbs.twimg.com/profile_banners/241102278/1525379937","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1069398007479595008/YhvzD4e5_normal.jpg",,
"x10680632","x1104066800558501890",2019-03-08 17:10:12,"timestribune","Sponsored by @GeisingerHealth 
What to do if you think your kid has the flu
https://t.co/jwlzrhjNFu https://t.co/9KHtoegM4y","TweetDeck",99,,,,FALSE,FALSE,0,0,,,"geisinger.org/health-and-wel…","https://t.co/jwlzrhjNFu","https://www.geisinger.org/health-and-wellness/wellness-articles/2019/03/01/18/49/what-to-do-if-you-think-your-kid-has-the-flu","http://pbs.twimg.com/media/D1Ju5GvWsAAQJ7z.png","https://t.co/9KHtoegM4y","https://twitter.com/timestribune/status/1104066800558501890/photo/1","photo","http://pbs.twimg.com/media/D1Ju5GvWsAAQJ7z.png","https://t.co/9KHtoegM4y","https://twitter.com/timestribune/status/1104066800558501890/photo/1",,"x20678850","GeisingerHealth","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/timestribune/status/1104066800558501890","The Times-Tribune","Scranton, Pa.","#NEPA's largest news team brings you #breakingnews and entertaining info from the region and beyond.","http://t.co/85eaFzLdJk",FALSE,39852,107,370,69240,972,2007-11-28 17:21:41,FALSE,"http://t.co/85eaFzLdJk","http://thetimes-tribune.com","en","https://pbs.twimg.com/profile_banners/10680632/1426222020","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/574089230256881664/oXZW-GpM_normal.jpeg",,
"x2308768699","x1104066775518535680",2019-03-08 17:10:06,"kidbvku","@slaede_ I'm actually sick tho I think I got the flu or something bruh I don't even have the energy to get outta bed<U+0001F926><U+0001F3FE><U+200D><U+2642><U+FE0F> don't take yo health for granted lmaoo","Twitter for iPhone",151,"x1104066354775277569","x718248312281919489","slaede_",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x718248312281919489","slaede_","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/kidbvku/status/1104066775518535680","BUKU!","New York, NY","Producer. bukuboomin@gmail.com 516. @myfabolouslife, @abbn0rmal_ @Fatboy_SSE, @Lougotcash, @chxpo, @swooshgod, @DOEPESCIBEATS MGMT: @NaY__MaCk @krashboys","https://t.co/FaHLnXzczV",FALSE,1838,434,10,8655,5318,2014-01-24 18:15:41,FALSE,"https://t.co/FaHLnXzczV","http://soundcloud.com/bukubeats","en","https://pbs.twimg.com/profile_banners/2308768699/1550482486","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1098385560308277248/a8oH2jHL_normal.jpg",,
"x124555109","x1104066754878279681",2019-03-08 17:10:01,"standardspeaker","Sponsored by @GeisingerHealth 
What to do if you think your kid has the flu
https://t.co/5NSGOfPNi6 https://t.co/qdshSN2mg1","TweetDeck",99,,,,FALSE,FALSE,0,0,,,"geisinger.org/health-and-wel…","https://t.co/5NSGOfPNi6","https://www.geisinger.org/health-and-wellness/wellness-articles/2019/03/01/18/49/what-to-do-if-you-think-your-kid-has-the-flu","http://pbs.twimg.com/media/D1Ju3DLX4AEhykN.png","https://t.co/qdshSN2mg1","https://twitter.com/standardspeaker/status/1104066754878279681/photo/1","photo","http://pbs.twimg.com/media/D1Ju3DLX4AEhykN.png","https://t.co/qdshSN2mg1","https://twitter.com/standardspeaker/status/1104066754878279681/photo/1",,"x20678850","GeisingerHealth","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/standardspeaker/status/1104066754878279681","Standard-Speaker","Hazleton, Pa","News, sports, politics and more from the Standard-Speaker, covering Greater Hazleton and Northeastern Pa., since 1866.","http://t.co/UeP3qXrVoO",FALSE,6065,6024,81,12049,6,2010-03-19 19:57:27,FALSE,"http://t.co/UeP3qXrVoO","http://standardspeaker.com","en","https://pbs.twimg.com/profile_banners/124555109/1433281220","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/762659812/hz_normal.jpg",,
"x33009297","x1104066751472549888",2019-03-08 17:10:00,"DimplesNinja","@DonnieWahlberg You've got awesomeness tomorrow too! I was going to come to the tournament but I have what may be the flu. Have fun tomorrow and don't let @kenziegrl3 take too much of your money! <U+0001F609><U+2660><U+FE0F><U+2665><U+FE0F><U+2666><U+FE0F><U+2663><U+FE0F>","Twitter for Android",189,"x1104065830466260993","x24776235","DonnieWahlberg",FALSE,FALSE,2,1,,,,,,,,,,,,,,"x24776235 x19880673","DonnieWahlberg kenziegrl3","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DimplesNinja/status/1104066751472549888","Becca","Columbia, MO","Teacher, traveler, BH from the beginning!",,FALSE,335,229,1,4808,837,2009-04-18 20:55:44,FALSE,,,"en","https://pbs.twimg.com/profile_banners/33009297/1512223873","http://abs.twimg.com/images/themes/theme11/bg.gif","http://pbs.twimg.com/profile_images/1056378640273993730/1nF0XDAB_normal.jpg",,
"x46161885","x1104066639505641473",2019-03-08 17:09:34,"CitizensVoice","Sponsored by @GeisingerHealth 
What to do if you think your kid has the flu
https://t.co/2V7efVvACM https://t.co/60BGHfBrZV","TweetDeck",99,,,,FALSE,FALSE,0,0,,,"geisinger.org/health-and-wel…","https://t.co/2V7efVvACM","https://www.geisinger.org/health-and-wellness/wellness-articles/2019/03/01/18/49/what-to-do-if-you-think-your-kid-has-the-flu","http://pbs.twimg.com/media/D1JuwQ0WsAE7NYj.png","https://t.co/60BGHfBrZV","https://twitter.com/CitizensVoice/status/1104066639505641473/photo/1","photo","http://pbs.twimg.com/media/D1JuwQ0WsAE7NYj.png","https://t.co/60BGHfBrZV","https://twitter.com/CitizensVoice/status/1104066639505641473/photo/1",,"x20678850","GeisingerHealth","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CitizensVoice/status/1104066639505641473","The Citizens' Voice","Wilkes-Barre, Pa.","Breaking news and big stories from The Citizens' Voice  newspaper in Wilkes-Barre, Pa.","http://t.co/b1LaYPSHNP",FALSE,14379,378,244,35487,21,2009-06-10 17:03:15,FALSE,"http://t.co/b1LaYPSHNP","http://www.citizensvoice.com","en","https://pbs.twimg.com/profile_banners/46161885/1354048261","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/258990051/logo2_normal.jpg",,
"x246244825","x1104066545549041664",2019-03-08 17:09:11,"JustinDLeader","This #flu that is going around is for the birds.... https://t.co/kWlkB4Qmpp","Twitter Web Client",51,,,,FALSE,FALSE,0,0,"flu",,,,,"http://pbs.twimg.com/tweet_video_thumb/D1JunofWwAEstTu.jpg","https://t.co/kWlkB4Qmpp","https://twitter.com/JustinDLeader/status/1104066545549041664/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/D1JunofWwAEstTu.jpg","https://t.co/kWlkB4Qmpp","https://twitter.com/JustinDLeader/status/1104066545549041664/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JustinDLeader/status/1104066545549041664","Justin Leader","Hershey, PA","A dude who enjoys #pizza, #beer, his #cat John Stamos, music, self-deprecating humor, #healthcare, #HR & #insurance. Chunk from the #goonies retweeted me once","https://t.co/RM0wl6LJGI",FALSE,1166,201,133,7763,2961,2011-02-02 12:39:40,FALSE,"https://t.co/RM0wl6LJGI","http://www.JustinDLeader.com","en","https://pbs.twimg.com/profile_banners/246244825/1483728045","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/967030197685051393/tyfRXvah_normal.jpg",,
"x1000780683525189632","x1104066458097721350",2019-03-08 17:08:50,"tatro1969","@gnarlynic17 Have you eaten yet today? Hope it's not the flu and hope you feel better.","Twitter for Android",73,"x1103994095792521216","x897236598219317249","gnarlynic17",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x897236598219317249","gnarlynic17","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/tatro1969/status/1104066458097721350","DTatro1969","South Jacksonville, IL","Marine Veteran. Born and raised in New Hampshire. Traveled the world. Saw things both good and horrific. divorced.",,FALSE,5,32,0,35,195,2018-05-27 16:48:03,FALSE,,,"en",,,"http://pbs.twimg.com/profile_images/1065567968585760769/IL2W250M_normal.jpg",,
"x832706942501953541","x1104066401558499329",2019-03-08 17:08:37,"jo44atWID","PIDS meeting at St Jude. Stacey Schultz-Cherry demonstrates link between obesity and worse flu. Higher BMI leads to higher viral titer.","Twitter for iPhone",135,,,,FALSE,FALSE,1,2,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/jo44atWID/status/1104066401558499329","Jo Handelsman","Madison, WI","Director of Wisconsin Institute for Discovery",,FALSE,1315,82,20,239,34,2017-02-17 21:43:00,FALSE,,,"en",,,"http://pbs.twimg.com/profile_images/833117452502331392/iTISAFpd_normal.jpg",,
"x2572347211","x1104066308377923585",2019-03-08 17:08:15,"MAGAMediaUSA","US Government lifts ban to allow 'dangerous' bird flu experiments https://t.co/ewXvJME0q2 via @MailOnline","Twitter Web Client",105,,,,FALSE,FALSE,0,0,,,"mol.im/a/6786195","https://t.co/ewXvJME0q2","https://mol.im/a/6786195",,,,,,,,,"x15438913","MailOnline","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MAGAMediaUSA/status/1104066308377923585","MAGA Media USA","USA","#MAGA Media USA is the new social community for supporters of President @realDonaldTrump. Come join us. I'm honored to be followed by @GenFlynn  #WWG1WGA","https://t.co/xwJOTYX74s",FALSE,2122,2153,2,6797,254,2014-06-17 06:02:08,FALSE,"https://t.co/xwJOTYX74s","https://magamediausa.com/","en","https://pbs.twimg.com/profile_banners/2572347211/1551449552","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1101485478623227904/kjNjK-VJ_normal.png",,
"x25013352","x1104066004735410176",2019-03-08 17:07:02,"WCBE905Columbus","Columbus Child Dies Of Flu Complications https://t.co/tOqEgD9A5A","Hootsuite Inc.",64,,,,FALSE,FALSE,0,0,,,"ow.ly/9jUE30nYuLS","https://t.co/tOqEgD9A5A","http://ow.ly/9jUE30nYuLS",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/WCBE905Columbus/status/1104066004735410176","WCBE 90.5 FM","Columbus, OH","WCBE 90.5 FM is a catalyst for community -- enriching lives by providing the best original, independent, & network programming in central Ohio.","http://t.co/9DtAZVkW8E",FALSE,7231,1739,314,8036,1122,2009-03-18 02:44:28,FALSE,"http://t.co/9DtAZVkW8E","http://wcbe.org","en","https://pbs.twimg.com/profile_banners/25013352/1457114936","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/842372851202170882/vB6wW9Se_normal.jpg",,
"x191540751","x1104065902411169792",2019-03-08 17:06:38,"Northern_Health","Still haven't gotten your flu shot? Let 7-year-old Thomas inspire you! https://t.co/xmpYmlmazU https://t.co/XfQgtxzIei","Hootsuite Inc.",94,,,,FALSE,FALSE,2,1,,,"ow.ly/lKZW30nYuKe","https://t.co/xmpYmlmazU","http://ow.ly/lKZW30nYuKe","http://pbs.twimg.com/media/D1JuFktXgAAj4Yv.jpg","https://t.co/XfQgtxzIei","https://twitter.com/Northern_Health/status/1104065902411169792/photo/1","photo","http://pbs.twimg.com/media/D1JuFktXgAAj4Yv.jpg","https://t.co/XfQgtxzIei","https://twitter.com/Northern_Health/status/1104065902411169792/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Northern_Health/status/1104065902411169792","Northern Health","Northern BC, Canada","NH provides health services to the residents of Northern BC, Canada. Tweeting about health, NH programs, our great people and career opportunities.","http://t.co/5Qv64yq3IM",FALSE,6904,606,221,10625,1877,2010-09-16 18:15:40,FALSE,"http://t.co/5Qv64yq3IM","http://www.northernhealth.ca","en","https://pbs.twimg.com/profile_banners/191540751/1398378641","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/984839235596439552/tHg8X8pD_normal.jpg",,
"x190022965","x1104065877714952192",2019-03-08 17:06:32,"GoldieLovesU","Having the flu slowed my mercurial self down and I have time to think. I'm tired of being the person helping everybody or being their voice. 

Goldie is in recapitulation mode. 

Shouts out to my neighbors that got me meds! You folks, (Kalee &amp; Indigo) are awesome! Thank you","Facebook",278,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/GoldieLovesU/status/1104065877714952192","A Alanda Gregory","Dubuque, Iowa","Writer/Coach/CEO with the intent of Empowering Creative Pro's Everywhere! I'm Visionary, Pro Consultant & Mentor that assist others with their visions & dreams","https://t.co/A9Df2mXLMD",FALSE,1220,1834,52,60055,302,2010-09-12 21:47:17,FALSE,"https://t.co/A9Df2mXLMD","http://www.goldielovesu.com","en","https://pbs.twimg.com/profile_banners/190022965/1516217804","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/953712585966108672/izt0e7sv_normal.jpg",,
